Repository Link,Language,File name,Function name,code_section,Approximate Number of Lines,Long Method
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getMessagesByTopicId,"public
    // TODO Auto-generated method stub
    return null;
  ",3,No
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getLabels,"private
    List labels = new ArrayList();
    Label l1 = new LabelImpl();
    l1.setKey(""group-key"");
    l1.setValue(""group"");
    Label l2 = new LabelImpl();
    l2.setKey(""partner-key"");
    l2.setValue(""partner"");
    Label l3 = new LabelImpl();
    l3.setKey(""alone-key"");
    l3.setValue(""alone"");
    labels.add(l1);
    labels.add(l2);
    labels.add(l3);
    return labels;
  ",15,No
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getReceivedPrivateMessages,"private
    List privateMessages = new ArrayList();
    PrivateMessage pmm1 = new PrivateMessageImpl();
    pmm1.setApproved(Boolean.TRUE);
    pmm1.setAttachments(getAttachments());
    pmm1.setAuthor(""suzie q."");
    pmm1.setBody(""this is the body 1"");
    pmm1.setCreated(new Date());
    pmm1.setCreatedBy(""john smith"");
    pmm1.setId(Long.valueOf(13));
    pmm1.setInReplyTo(null);
    pmm1.setLabel(""Normal"");
    pmm1.setModified(new Date());
    pmm1.setModifiedBy(""joe davis"");
    pmm1.setTitle(""the first message posted"");
    pmm1.setUuid(""3"");
    pmm1.setExternalEmail(Boolean.TRUE);
    pmm1.setExternalEmailAddress(""fun@hotmail.com"");
    pmm1.setRecipients(new ArrayList()); // TODO: Real sakai users needed

    PrivateMessage pmm2 = new PrivateMessageImpl();
    pmm2.setApproved(Boolean.TRUE);
    pmm2.setAttachments(getAttachments());
    pmm2.setAuthor(""suzie q."");
    pmm2.setBody(""this is the body 2"");
    pmm2.setCreated(new Date());
    pmm2.setCreatedBy(""john smith"");
    pmm2.setId(Long.valueOf(4));
    pmm2.setInReplyTo(pmm1);
    pmm2.setLabel(""Normal"");
    pmm2.setModified(new Date());
    pmm2.setModifiedBy(""joe davis"");
    pmm2.setTitle(""the second message posted"");
    pmm2.setUuid(""14"");
    pmm2.setExternalEmail(Boolean.FALSE);
    pmm2.setExternalEmailAddress(null);
    pmm2.setRecipients(new ArrayList()); // TODO: Real sakai users needed
    privateMessages.add(pmm1);
    privateMessages.add(pmm2);
    return privateMessages;
  ",39,Yes
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getDiscussionTopicByID11,"private
    DiscussionTopic dtm1 = new DiscussionTopicImpl();
    //dtm1.setBaseForum(getForumById(""5""));
    dtm1.setActorPermissions(getActorPermissions());
    dtm1.setAttachments(getAttachments());
     dtm1.setCreated(new Date());
    dtm1.setCreatedBy(""admin"");
    dtm1.setDateRestrictions(getDateRestrictions());
    dtm1
        .setExtendedDescription(""Extended: The case requires at lease two decisions in setting your strategy to advance the project: 1. Which customer groups to include in the project scope? 2. Should Customs be included as a development partner?"");
    dtm1.setId(Long.valueOf(11));
    dtm1.setUuid(""11"");
    dtm1.setLabels(getLabels());
    dtm1.setLocked(Boolean.FALSE);
    dtm1.setModerated(Boolean.TRUE);
    dtm1.setPostFirst(Boolean.FALSE);
    dtm1.setModified(new Date());
    dtm1.setModifiedBy(""the moderator"");
    dtm1.setShortDescription(""sort desc here..."");
    dtm1.setTitle(""Dubai Port Authority Case "");
    // dtm1.setType(new TypeImpl());
    dtm1.setConfidentialResponses(Boolean.TRUE);
    dtm1.setGradebook(""gb2-1"");
    dtm1.setGradebookAssignment(""asst2"");
    dtm1.setHourBeforeResponsesVisible(Integer.valueOf(2));
    dtm1.setMustRespondBeforeReading(Boolean.TRUE);
    dtm1.setMutable(Boolean.TRUE);
    dtm1.setSortIndex(Integer.valueOf(1));
    dtm1.setMessages(getForumMessages());
    return dtm1;
  ",30,Yes
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getPrivateTopics,"private
    List discussionTopics = new ArrayList();
    DiscussionTopic dtm = new DiscussionTopicImpl();
    dtm.setActorPermissions(getActorPermissions());
    dtm.setAttachments(getAttachments());
    dtm.setCreated(new Date());
    dtm.setCreatedBy(""admin"");
    dtm.setDateRestrictions(getDateRestrictions());
    dtm.setExtendedDescription(""the extended description"");
    dtm.setId(Long.valueOf(12));
    dtm.setUuid(""12"");
    dtm.setLabels(getLabels());
    dtm.setLocked(Boolean.TRUE);
    dtm.setModerated(Boolean.FALSE);
    dtm.setPostFirst(Boolean.FALSE);
    dtm.setModified(new Date());
    dtm.setModifiedBy(""the moderator"");
    dtm.setShortDescription(""sort desc here..."");
    dtm.setTitle(""Received"");
    dtm.setConfidentialResponses(Boolean.TRUE);
    dtm.setTypeUuid(typeMgr.getReceivedPrivateMessageType());
    dtm.setMutable(Boolean.FALSE);
    dtm.setSortIndex(Integer.valueOf(2));
    dtm.setMessages(getReceivedPrivateMessages());

    DiscussionTopic dtm1 = new DiscussionTopicImpl();
    dtm1.setActorPermissions(getActorPermissions());
    dtm1.setAttachments(getAttachments());
    dtm1.setCreated(new Date());
    dtm1.setCreatedBy(""admin"");
    dtm1.setDateRestrictions(getDateRestrictions());
    dtm1.setExtendedDescription(""the extended description"");
    dtm1.setId(Long.valueOf(1211));
    dtm1.setUuid(""1211"");
    dtm1.setLabels(getLabels());
    dtm1.setLocked(Boolean.TRUE);
    dtm1.setModerated(Boolean.FALSE);
    dtm1.setPostFirst(Boolean.FALSE);
    dtm1.setModified(new Date());
    dtm1.setModifiedBy(""the moderator"");
    dtm1.setShortDescription(""sort desc here..."");
    dtm1.setTitle(""Sent"");
    dtm1.setConfidentialResponses(Boolean.TRUE);
    dtm1.setMutable(Boolean.FALSE);
    dtm.setTypeUuid(typeMgr.getSentPrivateMessageType());
    dtm1.setSortIndex(Integer.valueOf(222));
    dtm1.setMessages(getSentPrivateMessages());

    DiscussionTopic dtm2 = new DiscussionTopicImpl();
    dtm2.setActorPermissions(getActorPermissions());
    dtm2.setAttachments(getAttachments());
    dtm2.setCreated(new Date());
    dtm2.setCreatedBy(""admin"");
    dtm2.setDateRestrictions(getDateRestrictions());
    dtm2.setExtendedDescription(""the extended description"");
    dtm2.setId(Long.valueOf(1233));
    dtm2.setUuid(""1233"");
    dtm2.setLabels(getLabels());
    dtm2.setLocked(Boolean.TRUE);
    dtm2.setModerated(Boolean.FALSE);
    dtm2.setPostFirst(Boolean.FALSE);  
    dtm2.setModified(new Date());
    dtm2.setModifiedBy(""the moderator"");
    dtm2.setShortDescription(""sort desc here..."");
    dtm2.setTitle(""Deleted"");
    dtm.setTypeUuid(typeMgr.getDeletedPrivateMessageType());
    dtm2.setConfidentialResponses(Boolean.TRUE);
    dtm2.setMutable(Boolean.FALSE);
    dtm2.setSortIndex(Integer.valueOf(2222));
    dtm2.setMessages(getDeletedPrivateMessages());

    DiscussionTopic dtm3 = new DiscussionTopicImpl();
    dtm3.setActorPermissions(getActorPermissions());
    dtm3.setAttachments(getAttachments());
    dtm3.setCreated(new Date());
    dtm3.setCreatedBy(""admin"");
    dtm3.setDateRestrictions(getDateRestrictions());
    dtm3.setExtendedDescription(""the extended description"");
    dtm3.setId(Long.valueOf(123));
    dtm3.setUuid(""123"");
    dtm3.setLabels(getLabels());
    dtm3.setLocked(Boolean.TRUE);
    dtm3.setModerated(Boolean.FALSE);
    dtm3.setPostFirst(Boolean.FALSE);
    dtm3.setModified(new Date());
    dtm3.setModifiedBy(""the moderator"");
    dtm3.setShortDescription(""sort desc here..."");
    dtm3.setTitle(""Drafts"");
    dtm.setTypeUuid(typeMgr.getDraftPrivateMessageType());
    dtm3.setConfidentialResponses(Boolean.TRUE);
    dtm3.setMutable(Boolean.FALSE);
    dtm3.setSortIndex(Integer.valueOf(2));
    dtm3.setMessages(getDraftedPrivateMessages());
 
    DiscussionTopic dtm13 = new DiscussionTopicImpl();
    dtm13.setActorPermissions(getActorPermissions());
    dtm13.setAttachments(getAttachments());
    dtm13.setCreated(new Date());
    dtm13.setCreatedBy(""admin"");
    dtm13.setDateRestrictions(getDateRestrictions());
    dtm13.setExtendedDescription(""the extended description"");
    dtm13.setId(Long.valueOf(132));
    dtm13.setUuid(""132"");
    dtm13.setLabels(getLabels());
    dtm13.setLocked(Boolean.TRUE);
    dtm13.setModerated(Boolean.FALSE);
    dtm13.setPostFirst(Boolean.FALSE);
    dtm13.setModified(new Date());
    dtm13.setModifiedBy(""the moderator"");
    dtm13.setShortDescription(""sort desc here..."");
    dtm13.setTitle(""Personal Folders"");
    dtm13.setConfidentialResponses(Boolean.TRUE);
    dtm13.setMutable(Boolean.TRUE);
    dtm13.setSortIndex(Integer.valueOf(2));
    dtm13.setMessages(null);
 
    discussionTopics.add(dtm);
    discussionTopics.add(dtm1);
    discussionTopics.add(dtm2);
    discussionTopics.add(dtm3);
    discussionTopics.add(dtm13);

    return discussionTopics;
  ",117,Yes
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getActorPermissions,"private
    ActorPermissions apm = new ActorPermissionsImpl();
    // TODO: Not sure how sakai handles users - empty lists for now
    apm.setAccessors(new ArrayList());
    apm.setContributors(new ArrayList());
    apm.setModerators(new ArrayList());
    apm.setId(Long.valueOf(123));
    return null;
  ",8,No
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getDiscussionForumArea,"public
    Area a2 = new AreaImpl();
    a2.setContextId(""context2"");
    a2.setHidden(Boolean.FALSE);
    a2.setName(""Forums"");
    a2.setCreated(new Date());
    a2.setCreatedBy(""john doe"");
    a2.setModified(new Date());
    a2.setModifiedBy(""mary jane"");
    a2.setId(Long.valueOf(2));
    a2.setUuid(""2"");
    //a2.setDiscussionForums(getDiscussionForums());
    return a2;
  ",13,No
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getMessageByID3,"private
    Message mm1 = new MessageImpl();
    mm1.setApproved(Boolean.TRUE);
    mm1.setAttachments(getAttachments());
    mm1.setAuthor(""suzie q."");
    mm1.setBody(""this is the body 1"");
    mm1.setCreated(new Date());
    mm1.setCreatedBy(""john smith"");
    mm1.setId(Long.valueOf(3));
    mm1.setInReplyTo(null);
    mm1.setLabel(""Normal"");
    mm1.setModified(new Date());
    mm1.setModifiedBy(""joe davis"");
    mm1.setTitle(""the first message posted"");
    mm1.setUuid(""3"");
    return mm1;
  ",16,No
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getSentPrivateMessages,"private
    List privateMessages = new ArrayList();
    PrivateMessage pmm1 = new PrivateMessageImpl();
    pmm1.setApproved(Boolean.TRUE);
    pmm1.setAttachments(getAttachments());
    pmm1.setAuthor(""suzie q."");
    pmm1.setBody(""this is the body 1"");
    pmm1.setCreated(new Date());
    pmm1.setCreatedBy(""john smith"");
    pmm1.setId(Long.valueOf(13));
    pmm1.setInReplyTo(null);
    pmm1.setLabel(""Normal"");
    pmm1.setModified(new Date());
    pmm1.setModifiedBy(""joe davis"");
    pmm1.setTitle(""the first message posted"");
    pmm1.setUuid(""3"");
    pmm1.setExternalEmail(Boolean.TRUE);
    pmm1.setExternalEmailAddress(""fun@hotmail.com"");
    pmm1.setRecipients(new ArrayList()); // TODO: Real sakai users needed

    PrivateMessage pmm2 = new PrivateMessageImpl();
    pmm2.setApproved(Boolean.TRUE);
    pmm2.setAttachments(getAttachments());
    pmm2.setAuthor(""suzie q."");
    pmm2.setBody(""this is the body 2"");
    pmm2.setCreated(new Date());
    pmm2.setCreatedBy(""john smith"");
    pmm2.setId(Long.valueOf(4));
    pmm2.setInReplyTo(pmm1);
    pmm2.setLabel(""Normal"");
    pmm2.setModified(new Date());
    pmm2.setModifiedBy(""joe davis"");
    pmm2.setTitle(""the second message posted"");
    pmm2.setUuid(""14"");
    pmm2.setExternalEmail(Boolean.FALSE);
    pmm2.setExternalEmailAddress(null);
    pmm2.setRecipients(new ArrayList()); // TODO: Real sakai users needed
    privateMessages.add(pmm1);
    privateMessages.add(pmm2);
    return privateMessages;

  ",39,Yes
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,hasPreviousTopic,"public
    if(topic.getUuid().equals(""521""))
    {
      return true;
    ",4,No
https://github.com/sakaiproject/sakai.git,java,msgcntr/messageforums-component-impl/src/java/org/sakaiproject/component/app/messageforums/DummyDataHelper.java,getForumMessages,"private
    List forumMessages = new ArrayList();
    forumMessages.add(getMessageByID3());
    forumMessages.add(getMessageByID4());
    return forumMessages;
  ",5,No
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-app/src/java/org/sakaiproject/tool/assessment/ui/bean/author/PublishedAssessmentSettingsBean.java,setAssessment,"public
    try {
      // Clear cached gradebook items when loading a new assessment
      this.existingGradebook = null;

      this.assessment = assessment;
      // set the valueMap
      setValueMap(assessment.getAssessmentMetaDataMap());
      this.assessmentId = assessment.getPublishedAssessmentId();
      this.title = assessment.getTitle();
      this.creator = AgentFacade.getDisplayName(assessment.getCreatedBy());
      this.description = assessment.getDescription();
      // assessment meta data
      this.authors = assessment.getAssessmentMetaDataByLabel(AssessmentMetaDataIfc.
          AUTHORS);
      this.objectives = assessment.getAssessmentMetaDataByLabel(
          AssessmentMetaDataIfc.OBJECTIVES);
      this.keywords = assessment.getAssessmentMetaDataByLabel(AssessmentMetaDataIfc.
          KEYWORDS);
      this.rubrics = assessment.getAssessmentMetaDataByLabel(AssessmentMetaDataIfc.
          RUBRICS);
      this.bgColor = assessment.getAssessmentMetaDataByLabel(AssessmentMetaDataIfc.
          BGCOLOR);
      this.bgImage = assessment.getAssessmentMetaDataByLabel(AssessmentMetaDataIfc.
          BGIMAGE);
      this.trackQuestions = Boolean.valueOf(assessment.getAssessmentMetaDataByLabel(AssessmentMetaDataIfc.TRACK_QUESTIONS));

      if((assessment.getAssessmentMetaDataByLabel(AssessmentMetaDataIfc.BGIMAGE)!=null )
    		  && (!assessment.getAssessmentMetaDataByLabel(AssessmentMetaDataIfc.BGIMAGE).equals(""""))){
    	  this.bgImageSelect=""1"";
    	  this.bgColorSelect=null;
      ",29,Yes
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-app/src/java/org/sakaiproject/tool/assessment/ui/bean/author/PublishedAssessmentSettingsBean.java,getIsValidFeedbackDate,"public
		return this.isValidFeedbackDate;
	",2,No
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-services/src/test/org/sakaiproject/tool/assessment/facade/AssessmentGradingFacadeQueriesTest.java,loadData,"private
		//set up some data
		AssessmentGradingData data = new AssessmentGradingData();
		data.setPublishedAssessmentId(Long.valueOf(1));
		data.setAgentId(""agent"");
		data.setIsLate(false);
		data.setForGrade(false);
		data.setStatus(Integer.valueOf(0));
		queries.saveOrUpdateAssessmentGrading(data);

		AssessmentGradingData data2 = new AssessmentGradingData();
		data2.setPublishedAssessmentId(Long.valueOf(1));
		data2.setAgentId(""agent2"");
		data2.setIsLate(false);
		data2.setForGrade(true);
		data2.setStatus(0);
		queries.saveOrUpdateAssessmentGrading(data2);

		AssessmentGradingData data3 = new AssessmentGradingData();
		data3.setPublishedAssessmentId(Long.valueOf(1));
		data3.setAgentId(""agent3"");
		data3.setIsLate(false);
		data3.setForGrade(true);
		data3.setStatus(0);
		queries.saveOrUpdateAssessmentGrading(data3);

		ItemGradingData item1 = new ItemGradingData();
		item1.setAgentId(data.getAgentId());
		item1.setAssessmentGradingId(data.getAssessmentGradingId());
		item1.setPublishedItemId(1L);
		item1.setPublishedItemTextId(1L);

		ItemGradingData item2 = new ItemGradingData();
		item2.setAgentId(data.getAgentId());
		item2.setAssessmentGradingId(data.getAssessmentGradingId());
		item2.setPublishedItemId(2L);
		item2.setPublishedItemTextId(2L);

		data.getItemGradingSet().add(item2);
		data.getItemGradingSet().add(item1);

		queries.saveOrUpdateAssessmentGrading(data);

		savedId = data.getAssessmentGradingId();
	",37,Yes
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-services/src/test/org/sakaiproject/tool/assessment/facade/AssessmentGradingFacadeQueriesTest.java,testGetAllItemGradingDataForItemInGrading,"public
		try {
			queries.getAllItemGradingDataForItemInGrading(null , null);
			Assert.fail();
		",4,No
https://github.com/sakaiproject/sakai.git,java,kernel/kernel-impl/src/test/java/org/sakaiproject/emailtemplateservice/impl/test/EmailTemplateServiceTest.java,testSaveTemplate,"public

        //saving should set the ID

        template1 = emailTemplateService.saveTemplate(template1);
        Assert.assertNotNull(template1.getId());

        template2 = emailTemplateService.saveTemplate(template2);
        Assert.assertNotNull(template2.getId());
        //if these are the same there is something very wrong
        Assert.assertNotSame(template2.getId(), template1.getId());

        /*
        //we should not be able to save a new template in the same locale/key
        EmailTemplate template3 = new EmailTemplate();
        template3.setKey(KEY_1);
        template3.setLocale(US_LOCALE);
        template3.setLastModified(new Date());
        template3.setOwner(ADMIN_USER);
        template3.setSubject(""Subject 1"");
        template3.setMessage(""message 1"");
        
        EmailTemplate template4 = new EmailTemplate();
        template4.setKey(KEY_1);
        template4.setLocale(ZA_LOCALE);
        template4.setLastModified(new Date());
        template4.setOwner(ADMIN_USER);
        template4.setSubject(""Subject 1"");
        template4.setMessage(""message 1"");
        
        emailTemplateService.saveTemplate(template3);
        Assert.assertThrows(IllegalArgumentException.class, () -> emailTemplateService.saveTemplate(template4));
        */
    ",27,Yes
https://github.com/sakaiproject/sakai.git,java,kernel/kernel-impl/src/test/java/org/sakaiproject/emailtemplateservice/impl/test/EmailTemplateServiceTest.java,testEmptyTemplate,"public
        
        EmailTemplate badTemplate = new EmailTemplate();
        try {
            emailTemplateService.saveTemplate(badTemplate);
            Assert.fail();
        ",5,No
https://github.com/sakaiproject/sakai.git,java,kernel/kernel-impl/src/test/java/org/sakaiproject/emailtemplateservice/impl/test/EmailTemplateServiceTest.java,testGetEmailTemplate,"public

        EmailTemplate ti = emailTemplateService.getEmailTemplate(KEY_1, null);
        Assert.assertNotNull(ti);
        
        //There is no specific template for en_us we still expect the default
        EmailTemplate t2 = emailTemplateService.getEmailTemplate(KEY_1, new Locale(""en"", ""us""));
        Assert.assertNotNull(t2);
        Assert.assertEquals(EmailTemplate.DEFAULT_LOCALE, t2.getLocale());
    ",7,No
https://github.com/sakaiproject/sakai.git,java,lessonbuilder/tool/src/java/org/sakaiproject/lessonbuildertool/tool/entityproviders/LessonsEntityProvider.java,addItem,"private
		if(list == null)
			list = new ArrayList<LessonBase>();
					
		if(item != null)
		{
			LessonBase lesson = null;
			//check type
			switch (item.getType()) {
				case SimplePageItem.BREAK:
					lesson = new DecoratedBreak(item);
					break;
				case SimplePageItem.QUESTION:
					if (""multipleChoice"".equals(item.getAttribute(""questionType""))) {
						lesson = new DecoratedMultipleChoiceQuestion(item,
								item.getAttribute(""questionText""),
								item.getAttribute(""questionCorrectText""),
								item.getAttribute(""questionIncorrectText""),
								item.getAttribute(""questionGraded""),
								item.getAttribute(""questionShowPoll""));
	
						List<SimplePageQuestionAnswer> answers = simplePageToolDao
								.findAnswerChoices(item);
						for (SimplePageQuestionAnswer a : answers) {
							DecoratedAnswerItem answer = new DecoratedAnswerItem();
							answer.setId(a.getId());
							answer.setText(a.getText());
							// only show correct value if has permissions
							if (hasUpdatePermission)
								answer.setCorrect(a.isCorrect());
	
							((DecoratedMultipleChoiceQuestion) lesson)
									.addAnswer(answer);
						",30,Yes
https://github.com/sakaiproject/sakai.git,java,lessonbuilder/tool/src/java/org/sakaiproject/lessonbuildertool/tool/entityproviders/LessonsEntityProvider.java,findAllSimplePages,"private
	    Long pageId = Long.valueOf(pageItem.getSakaiId());	
	    // already done if page is null
	    if (pageMap.get(pageId) == null)
	    	return;

	    // say done
	    pageMap.remove(pageId);
		entries.add(new DecoratedItem(pageItem.getId(), pageItem.getName(), pageItem.getType(), site.getId(), site.getTitle()));

	    // now recursively do subpages
	    List<SimplePageItem> items = simplePageToolDao.findItemsOnPage(pageId);
	    
	    SimplePageBean simplePageBean = null;
	    
	    // subpages done in place
	    for (SimplePageItem item: items) {
			
		simplePageBean = makeSimplePageBean(simplePageBean, site.getId(), item);

		// skip if don't have permission
		if (!hasUpdatePermission && !lessonsAccess.isItemAccessible(item.getId(), site.getId(), currentUserId, simplePageBean))
		    continue;

	    	if (item.getType() == SimplePageItem.PAGE)
		    findAllSimplePages(item, entries, pageMap, hasUpdatePermission, site, currentUserId);
		else
		    entries.add(new DecoratedItem(item.getId(), item.getName(), item.getType(), site.getId(), site.getTitle()));
	    ",21,No
https://github.com/sakaiproject/sakai.git,java,rwiki/rwiki-impl/impl/src/java/uk/ac/cam/caret/sakai/rwiki/component/service/impl/RWikiObjectServiceImpl.java,init,"public
		log.debug(""init start""); //$NON-NLS-1$
		ComponentManager cm = org.sakaiproject.component.cover.ComponentManager
				.getInstance();
		entityManager = (EntityManager) load(cm, EntityManager.class.getName());
		notificationService = (NotificationService) load(cm,
				NotificationService.class.getName());
		sessionManager = (SessionManager) load(cm, SessionManager.class
				.getName());
		eventTrackingService = (EventTrackingService) load(cm,
				EventTrackingService.class.getName());
		siteService = (SiteService) load(cm, SiteService.class.getName());
		threadLocalManager = (ThreadLocalManager) load(cm,
				ThreadLocalManager.class.getName());
		timeService = (TimeService) load(cm, TimeService.class.getName());
		digestService = (DigestService) load(cm, DigestService.class.getName());
		securityService = (SecurityService) load(cm, SecurityService.class
				.getName());
		wikiSecurityService = (RWikiSecurityService) load(cm,
				RWikiSecurityService.class.getName());
		renderService = (RenderService) load(cm, RenderService.class.getName());
		preferenceService = (PreferenceService) load(cm,
				PreferenceService.class.getName());
		userDirectoryService = (UserDirectoryService) load(cm,UserDirectoryService.class.getName());
		entityManager.registerEntityProducer(this,
				RWikiObjectService.REFERENCE_ROOT);
		if (ServerConfigurationService.getBoolean(""wiki.notification"", true)) //$NON-NLS-1$
		{
			// Email notification
			// register a transient notification for resources
			NotificationEdit edit = notificationService
					.addTransientNotification();

			// set functions
			edit.setFunction(RWikiObjectService.EVENT_RESOURCE_ADD);
			edit.addFunction(RWikiObjectService.EVENT_RESOURCE_WRITE);

			// set the filter to any site related resource
			edit.setResourceFilter(RWikiObjectService.REFERENCE_ROOT);
			// %%% is this the best we can do? -ggolden

			// set the action
			edit.setAction(new SiteEmailNotificationRWiki(this,
					this.renderService, this.preferenceService,
					this.siteService, this.securityService, this.entityManager,
					this.threadLocalManager, this.timeService,
					this.digestService, this.userDirectoryService));
		",44,Yes
https://github.com/sakaiproject/sakai.git,java,rwiki/rwiki-impl/impl/src/java/uk/ac/cam/caret/sakai/rwiki/component/service/impl/RWikiObjectServiceImpl.java,findRWikiHistoryObjects,"public
		// TODO Permissions ?
		return hdao.findRWikiHistoryObjects(reference);
	",3,No
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-services/src/java/org/sakaiproject/tool/assessment/facade/PublishedAssessmentFacadeQueries.java,preparePublishedAssessment,"public
		String protocol = ServerConfigurationService.getServerUrl();
		PublishedAssessmentData publishedAssessment = new PublishedAssessmentData(
				a.getTitle(), a.getDescription(), a.getComments(),
				TypeFacade.HOMEWORK, a.getInstructorNotification(), a
						.getTesteeNotification(), a.getMultipartAllowed(), a
						.getStatus(), AgentFacade.getAgentString(), new Date(),
				AgentFacade.getAgentString(), new Date());
		// publishedAssessment.setAssessment(a);
		publishedAssessment.setAssessmentId(a.getAssessmentBaseId());

		// section set
		Set publishedSectionSet = preparePublishedSectionSet(
				publishedAssessment, a.getSectionSet(), protocol);
		publishedAssessment.setSectionSet(publishedSectionSet);

		// access control
		PublishedAccessControl publishedAccessControl = preparePublishedAccessControl(
				publishedAssessment, (AssessmentAccessControl) a
						.getAssessmentAccessControl());
		publishedAssessment.setAssessmentAccessControl(publishedAccessControl);

		// evaluation model
		PublishedEvaluationModel publishedEvaluationModel = preparePublishedEvaluationModel(
				publishedAssessment, (EvaluationModel) a.getEvaluationModel());
		publishedAssessment.setEvaluationModel(publishedEvaluationModel);

		// feedback
		PublishedFeedback publishedFeedback = preparePublishedFeedback(
				publishedAssessment, (AssessmentFeedback) a
						.getAssessmentFeedback());
		publishedAssessment.setAssessmentFeedback(publishedFeedback);

		// metadata
		Set publishedMetaDataSet = preparePublishedMetaDataSet(
				publishedAssessment, a.getAssessmentMetaDataSet());
		log.debug(""******* metadata set: {",32,Yes
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-services/src/java/org/sakaiproject/tool/assessment/facade/PublishedAssessmentFacadeQueries.java,loadAssessment,"public
		return (AssessmentData) getHibernateTemplate().load(
				AssessmentData.class, assessmentId);
	",3,No
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-services/src/java/org/sakaiproject/tool/assessment/facade/PublishedAssessmentFacadeQueries.java,getBasicInfoOfLastOrHighestOrAverageSubmittedAssessmentsByScoringOption,"public
		
		// take account of group release
		final List<String> groupIds = getSiteGroupIdsForSubmittingAgent(agentId, siteId);
		// sorted by submittedData DESC
		final String order_last = "" order by p.publishedAssessmentId DESC, a.submittedDate DESC"";
		// sorted by finalScore DESC
		final String order_highest = "" order by p.publishedAssessmentId DESC, a.finalScore DESC, a.submittedDate DESC"";

		List<AssessmentGradingData> last_list;
		List<AssessmentGradingData> highest_list;

		// Get total no. of submission per assessment by the given agent
		if (groupIds.size() > 0) {
			final String hql = ""select distinct new AssessmentGradingData(""
				+ "" a.assessmentGradingId, p.publishedAssessmentId, p.title, a.agentId,""
				+ "" a.submittedDate, a.isLate,""
				+ "" a.forGrade, a.totalAutoScore, a.totalOverrideScore,a.finalScore,""
				+ "" '', a.status, a.gradedBy, a.gradedDate, a.attemptDate,""
				+ "" a.timeElapsed) ""
				+ "" from AssessmentGradingData a, PublishedAssessmentData p, AuthorizationData az""
				+ "" where a.publishedAssessmentId = p.publishedAssessmentId""
				+ "" and a.forGrade=:forGrade and a.status > :status and a.agentId=:agentId""
				+ "" and (az.agentIdString=:siteId or az.agentIdString in (:groupIds)) ""
				+ "" and az.functionId=:functionId and az.qualifierId=p.publishedAssessmentId""
				+ "" and (p.status=:activeStatus or p.status=:editStatus) "";

			final HibernateCallback<List<AssessmentGradingData>> hcb_last = session -> {
                Query q = session.createQuery(hql + order_last);
                q.setParameter(""forGrade"", true, BooleanType.INSTANCE);
                q.setParameter(""status"", AssessmentGradingData.REMOVED);
                q.setParameter(""agentId"", agentId);
                q.setParameter(""siteId"", siteId);
                q.setParameterList(""groupIds"", groupIds);
                q.setParameter(""functionId"", ""TAKE_PUBLISHED_ASSESSMENT"");
                q.setParameter(""activeStatus"", 1);
                q.setParameter(""editStatus"", 3);
                return q.list();
            ",34,Yes
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-services/src/java/org/sakaiproject/tool/assessment/facade/PublishedAssessmentFacadeQueries.java,createAuthorization,"public
		// conditional processing for groups
		if (p.getAssessmentAccessControl().getReleaseTo() != null
				&& p.getAssessmentAccessControl().getReleaseTo().equals(AssessmentAccessControl.RELEASE_TO_SELECTED_GROUPS)) {
			createAuthorizationForSelectedGroups(p);
			return;
		",6,No
